target,num_characters,num_words,text
0,74,11,it certainli put thing into perspect when someth like thi happen
0,22,6,when did dad get back
0,73,14,doubl evict thi week spiral and michael and good riddanc to them
0,28,6,esplanad lor where els
0,20,5,have good weekend
0,185,44,i sorri i join the leagu of peopl that dont keep in touch you mean a great deal to me you have been a friend at all time even at great person cost do have a great
0,23,5,he is world famamu
0,22,5,where you what happen
0,24,6,you still at grand prix
0,27,7,sorri wa at the grocer
0,56,11,but you were togeth so you should be thinkin about him
0,67,14,go chase after her and run her over while she cross the street
1,156,34,for take part in our mobil survey yesterday you can now have 500 text 2 use howev you wish 2 get txt just send txt to 80160 t c
0,17,4,i anyth lor
0,54,13,you are gorgeou keep those pix cum thank you
0,84,16,call after check life will begin from qatar so pl pray veri hard
0,64,15,i think that tantrum finish so yeah i be by at some point
1,156,45,dorothi bank of granit issu explos pick for our member up over 300 nasdaq symbol cdgt that is a per
0,36,7,wa the actual exam harder than nbme
0,27,8,tell me how is pain de
0,35,8,so when you gon na get rimac access
0,48,12,moji i love you more than word have a rich day
0,43,12,haha yeah i see that now be there in a sec
0,67,15,infact happi new year how are you where are you when are we see
0,41,8,havent shop now lor i juz arriv onli
0,32,8,i want to lick your pussi now
0,15,4,in da car park
0,108,29,your gon na have to pick up a 1 burger for yourself on your way home i ca even move pain is kill me
0,129,31,hi mate it rv did u hav a nice hol just a messag 3 say hello coz sent u 1 in age start drive so stay off road rvx
0,112,25,so there a ring that come with the guy costum it there so they can gift their futur yowif hint hint
0,52,10,will it help if we propos go back again tomorrow
0,24,7,have a nice day my dear
0,38,11,babe i back come back to me
0,243,59,sir hope your day is go smoothli i realli hope i wont have to bother you about thi i have some bill that i ca settl thi month i am out of all extra cash i know thi is a challeng time for you also but i have to let you know
0,50,14,well i know z will take care of me so no worri
0,55,16,i call you later do have network if urgnt sm me
1,145,25,free video camera phone with half price line rental for 12 mth and 500 cross ntwk min 100 txt call mobileupd8 08001950382 or
0,92,22,well am offici in a philosoph hole so if u wan na call am at home readi to be save
0,41,11,alright we all set here text the man
0,79,22,dunno lei ü all decid lor how abt leona oop i tot ben is go n i msg him
0,98,24,sorri light turn green i meant anoth friend want lt gt worth but he may not be around
0,93,26,hi do u want to join me with st later meet them at five call u after class
0,62,18,i noe la u wana pei bf oso rite k lor other day den
0,115,18,madam regret receiv a refer check from dlf be rakhesh kerala
1,160,37,congrat 1 year special cinema pass for 2 is your call 09061209465 now c suprman v matrix3 starwars3 etc all 4 free 150pm dont miss out
0,73,21,you avail now i like right around hillsborough amp lt gt th
0,116,40,let pool our money togeth and buy a bunch of lotto ticket if we win i get lt gt u get lt gt deal
0,59,12,be sure to check your yahoo email we sent photo yesterday
0,86,21,veri strang and are watch the 2nd one now but i in bed sweet dream miss u
0,2,1,ok
0,85,21,and is there a way you can send shade stuff to her and she ha been wonder too
0,54,13,no da if you run that it activ the full version da
1,152,28,import inform 4 orang user today is your lucki day 2find out whi log onto http there a fantast surpris await you
1,119,29,sm auction a brand new nokia 7250 is up 4 auction today auction is free 2 join take part txt nokia to 86021 now
1,154,34,thi is the 2nd time we have tri 2 contact u have won the 750 pound prize 2 claim is easi call 08718726970 now onli 10p per min
1,138,27,goldvik is invit you to be hi friend repli or see him stop send stop frnd to 62468
1,157,30,decemb onli had your mobil you are entitl to updat to the latest colour camera mobil for free call the mobil updat co free on 08002986906
0,33,9,wat my dear do sleep ah
0,25,7,ok u enjoy ur show
0,179,37,misplac your number and wa send text to your old number wonder whi i not heard from you thi year all the best in your mcat got thi number from my atlanta friend
0,35,8,just do what ever is easier for you
0,35,13,we live in the next lt gt min
0,133,30,the beauti of life is in next second which hide thousand of secret i wish everi second will be wonder in ur life gud n8
0,65,13,send you greet of joy and happi do have a gr8 even
0,63,19,we you pay over like lt gt yr so it not too difficult
0,31,6,is there ani train tomorrow
1,154,28,urgent your mobil no 07808726822 wa award a bonu caller prize on thi is our 2nd attempt to contact you call box95qu
0,34,9,waaaat lololo ok next time then
0,50,12,it a great day do have yourself a beauti one
0,24,3,you unbeliev faglord
0,54,15,oop i thk i dun haf enuff i go check then tell ü
0,47,12,could you not read me my love i answer you
0,57,15,piti wa in mood for that so ani other suggest
0,37,10,oh ic i thought you meant mari jane
0,281,68,hello my love how went your day are you alright i think of you my sweet and send a jolt to your heart to remind you i love you can you hear it i scream it across the sea for all the world to hear ahmad al hallaq is love and own possess passion kiss
0,50,16,i have print it oh so lt gt come upstair
0,159,38,oh i will get paid the most outstand one is for a commerci i did for hasbro in august they made us jump through so mani hoop to get paid still not
0,39,9,there is a first time for everyth
0,25,7,wish i were with you now
0,90,19,yo chad which gymnast class do you wan na take the site say christian class is full
0,29,7,er mw im fill tuth is aight
0,45,11,if you think of lift me one then no
0,34,7,tell me again what your address is
0,68,17,there no point hangin on to mr not right if he not makin u happi
0,175,39,nt onli for drive even for mani reason she is call bbd tht it chikku then hw abt dvg cold heard tht vinobanagar violenc hw is the condit and hw ru ani problem
0,54,11,how are you enjoy thi semest take care brother
0,95,27,we made it eta at taunton is as plan hope that s still okday good to see you
0,69,17,wait 4 my tv show 2 start lor u leh still busi do ur report
0,37,10,usf i guess might as well take 1 car
0,83,16,hi technic assist to us custom through call and email
0,44,8,she knew the time of murder exactli
0,59,14,uncl g just check up on you do have a reward month
0,41,10,a bloo bloo bloo i miss the first bowl
1,153,31,urgent your mobil no 077xxx won a bonu caller prize on thi is the 2nd attempt to reach you call 09066362206 asap box97n7qp 150ppm
0,7,2,nite
0,63,16,i am not sure about night menu i know onli about noon menu
0,155,35,my superior tell that friday is leav for all other depart except our so it will be leav for you ani way call wahe fathima hr and conform it
0,37,9,you all readi for big day tomorrow
0,134,31,yar lor wait 4 my mum 2 finish sch then have lunch lor i whole morn stay at home clean my room now my room quit clean hee
0,39,8,did he just say somebodi is name tampa
1,161,42,wan2 win a with westlif 4 u or a m8 they are current on what tour 1 unbreak 2 untam 3 unkempt text or 3 to cost 50p text
0,23,6,coffe cake i guess
0,63,15,ü say until like dat i dun buy ericsson oso can not oredi lar
0,126,24,probabl money worri thing are come due and i have sever outstand invoic for work i did two and three month ago
0,97,20,do necessarili expect it to be done befor you get back though becaus i just now headin out
0,53,13,nah man my car is meant to be cram full of peopl
1,126,29,urgent pleas call 09061213237 from a landlin cash or a 4 holiday await collect t cs sae po box 177 m227xi
0,115,28,the 2 oz guy is be kinda flaki but one friend is interest in pick up lt gt worth tonight if possibl
0,55,13,it is a good thing i now get the connect to bw
0,22,5,are you thi much buzi
0,25,6,onum ela normal than
0,70,19,hey great deal farm tour 9am to 5pm 50 deposit by 16 may
0,82,21,today i not workin but not free oso gee thgt u workin at ur fren shop
0,52,12,can ü all decid faster co my si go home liao
0,35,7,are you still play with gautham
0,48,11,your right i make the appoint right now
0,80,17,so are you guy ask that i get that slipper again or it gone with last year
0,127,36,oh mr sheffield you wan na play that game okay you the boss and i the nanni you give me a rais and i give you one
0,161,33,there is os call ubandu which will run without instal in hard disk you can use that os to copi the import file in system and give it to repair shop
0,159,27,pleas protect yourself from sib never ask for sensit inform like password pin thru email never share your password with anybodi
0,40,13,come to mahal bu stop lt decim gt
0,26,9,k want us to come by now
0,38,10,yep i do like the pink furnitur tho
0,159,41,crazi ar he marri ü like gd look guy not me my fren like say he korean leona fave but i dun thk he is aft some think mayb most prob i go
1,89,15,your credit have been top up for http your renew pin is tgxxrz
0,128,30,naughti littl thought better to flirt flirt n flirt rather than love someon n gettin hurt hurt n hurt gud nyt
0,21,6,shall i get my pouch
0,29,8,how is your sister kid
0,124,25,dear regret i cudnt pick down frm ctla now at cochin mobil in car ent style ishtamayoo happi bakrid
0,133,34,said kiss kiss i ca do the sound effect he is a gorgeou man is he kind of person who need a smile to brighten hi day
0,43,9,can not use foreign stamp in thi countri
0,66,15,i ca describ how lucki you are that i actual awak by noon
0,96,27,aiyo co i sm ü then ü neva repli so i wait 4 ü to repli lar i tot ü havent finish ur lab wat
0,25,6,nah dub but je still buff
