,target,num_characters,num_words,text
412,0,66,17,alright i head out in a few minut text me where to meet you
413,1,159,34,send a logo 2 ur lover 2 name join by a heart txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo pobox36504w45wq txtno 4 no ad 150p
414,0,48,13,ye from last week itself i take live call
415,1,162,28,someon ha contact our date servic and enter your phone becaus they fanci you to find out who it is call from a landlin 09111032124 pobox12n146tf150p
416,0,24,8,siva is in hostel aha
417,1,136,26,urgent your mobil number ha been award with a prize guarante call 09058094455 from land line claim valid 12hr onli
418,0,248,49,send thi to ur friend and receiv someth about ur voic how is my speak express of attitud lt gt lt gt repli me
419,0,25,8,she be i guess
420,0,27,7,aathi where are you dear
421,0,37,8,ani pain on urin ani thing els
422,0,68,18,7 at esplanad do ü mind give me a lift co i got no car today
423,0,150,44,i wnt to buy a bmw car urgent it vri hv a shortag of lt gt is no sourc to arng di amt lt gt lac that my prob
424,0,24,6,at home watch tv lor
425,0,80,15,doe she usual take fifteen fuck minut to respond to a ye or no question
426,1,157,27,congrat nokia 3650 video camera phone is your call 09066382422 call cost 150ppm ave call 3min vari from mobil close 300603 post bcm4284 ldn wc1n3xx
427,0,25,5,book ticket for pongal
428,0,73,21,you avail now i like right around hillsborough amp lt gt th
429,0,89,34,the messag sent is askin for lt gt dollar shoul i pay lt gt or lt gt
430,0,58,14,ask g or iouri i told the stori like ten time alreadi
431,0,36,6,how long doe applebe fuck take
432,0,76,18,hi hope u get thi hasnt been gd now about 50 min late i think
433,0,47,13,but i have to i like to have love and arrang
434,0,104,24,ye he is realli great bhaji told kalli best cricket after sachin in world tough to get out
435,0,38,12,you were suppos to wake me up gt
436,0,69,20,oic i saw him too but i tot he din c me i found a group liao
437,0,119,22,hey hey wereth monkeespeopl say we monkeyaround howdi gorgeou howu doin foundurself a jobyet sausag love jen xxx
438,0,94,25,sorri my batteri die i can come by but i onli get a gram for now where your place
439,0,70,18,well done blimey exercis yeah i kinda rememb wot that is hmm
440,0,73,16,i wont get concentr dear you know you are my mind and everyth
441,0,42,10,lol have you made plan for new year
442,0,17,5,10 min later k
443,0,13,3,hank lotsli
444,0,45,10,thank for thi hope you had a good day today
445,0,57,18,k k what are detail you want to transfer acc no enough
446,0,105,23,ok i will tell her to stay out yeah it been tough but we are optimist thing will improv thi month
447,1,162,33,loan for ani purpos homeown tenant welcom have you been previous refus we can still help call free 0800 1956669 or text back
448,0,47,12,si si i think ill go make those oreo truffl
449,0,115,28,look at ami ure a beauti intellig woman and i like u a lot i know u like me like that so worri
450,0,158,31,i hope you that the result of be consist intellig and kind start ask him about practicum link and keep your ear open and all the best ttyl
451,0,79,22,that call cost which i guess isnt bad miss ya need ya want ya love ya
452,0,142,23,go thru a veri differ decis and cope up with the same is the same will heal everyth i believ
453,0,62,17,where did u go my phone is gon na die you have to stay in here
454,0,71,15,great never been better each day give even more reason to thank god
455,1,175,37,upgrdcentr orang custom you may now claim your free camera phone upgrad for your loyalti call now on 0207 153 offer end 26th juli t c appli avail
456,0,29,8,sorri i call later ok bye
457,0,29,8,ok i am on the way to railway
458,0,148,37,great princess i love give and receiv oral doggi style is my fave posit how about you i enjoy make love lt gt time per night
459,0,83,18,they do put that stuff on the road to keep it from get slipperi over there
460,0,37,9,when are you go to ride your bike
461,0,44,15,yup no need i ju wait 4 e rain 2 stop
462,0,45,10,there are mani compani tell me the languag
463,1,161,32,okmail dear dave thi is your final notic to collect your 4 tenerif holiday or 5000 cash award call 09061743806 from landlin tc sae box326 cw25wx 150ppm
464,0,50,11,how long ha it been sinc you scream princess
465,0,298,67,noth i meant that onc the money enter your account here the bank will remov it flat rate someon transfer lt gt to my account and lt gt dollar got remov so the bank differ and charg also sure you trust the 9ja person you are send account detail to co
466,1,159,34,want 2 get laid tonight want real dog locat sent direct 2 ur mob join the uk largest dog network by txting moan to 69888nyt ec2a 150p
467,0,125,31,nice line said by a broken plz do cum 1 more time infront of me other wise onc again i ll trust u good 9t
468,0,51,13,ok i gon na head up to usf in like fifteen minut
469,0,28,8,love you aathi love u lot
470,0,34,9,tension ah what machi ani problem
471,0,46,13,k can i pick up anoth 8th when you done
472,0,81,17,when you guy get back g said you were think about not stay for mcr
473,0,28,8,almost there see u in a sec
474,0,90,20,yo carlo a few friend are alreadi ask me about you you work at all thi weekend
475,0,18,4,watch tv lor
476,0,54,13,thank you babi i cant wait to tast the real thing
477,0,55,9,you should chang your fb to jaykwon thuglyf falconerf
478,0,45,12,if we win it realli no 1 side for long time
479,1,146,24,free messag activ your 500 free text messag by repli to thi messag with the word free for term condit visit
480,0,40,8,dear reach railway what happen to you
481,0,107,26,depend on qualiti if you want the type i sent boy fade glori then about if you want ralph mayb 2
482,0,50,13,i think i fix it can you send a test messag
483,0,120,28,sorri man my account dri or i would if you want we could trade back half or i could buy some shit with my credit card
484,1,160,37,congrat 1 year special cinema pass for 2 is your call 09061209465 now c suprman v matrix3 starwars3 etc all 4 free 150pm dont miss out
485,0,32,8,sorri in meet i call later
486,0,34,12,what class of lt gt reunion
487,0,32,10,are you free now can i call now
488,0,16,5,got meh when
489,0,67,16,nope think i will go for it on monday sorri i repli so late
490,0,55,13,some of them told accentur is not confirm is it true
491,0,43,9,kate jackson rec center befor 7ish right
492,0,23,5,dear i have reach room
493,0,149,37,fight with the world is easi u either win or lose bt fightng with some1 who is close to u is dificult if u lose u lose if u win u still lose
494,0,20,6,when can ü come out
495,0,23,4,check with nuerologist
496,0,40,12,lolnic i went from a fish to water
497,1,169,32,congratul in thi week competit draw u have won the prize to claim just call 09050002311 b4280703 t sm over 18 onli 150ppm
498,0,117,31,no it wait in e car dat bore wat co wait outsid got noth 2 do at home can do my stuff or watch tv wat
499,0,62,13,mayb westshor or hyde park villag the place near my hous
500,0,166,41,you should know now so how anthoni are you bring money i school fee to pay and rent and stuff like that that whi i need your help a friend in need
501,0,24,5,what the signific
502,0,136,37,your opinion about me over jada kusruthi lovabl silent spl charact not matur stylish simpl pl repli
503,0,99,25,8 at the latest g still there if you can scroung up some ammo and want to give the new ak a tri
504,0,45,13,prabha i soryda reali frm heart i sori
505,0,23,6,lol ok your forgiven
506,0,25,7,no jst chang tat onli
507,1,147,30,you are guarante the latest nokia phone a 40gb ipod mp3 player or a prize txt word collect to no 83355 ibhltd ldnw15h
508,0,26,8,s no competit for him
509,1,146,39,boltblu tone for 150p repli poli or mono eg poly3 cha cha slide yeah slow jamz toxic come with me or stop 4 more tone txt more
510,1,89,15,your credit have been top up for http your renew pin is tgxxrz
511,0,168,40,that way transport is less problemat than on sat night by the way if u want to ask n to join my bday feel free but need to know definit no as book on fri
512,0,117,22,usual the person is unconsci that in children but in adult they may just behav abnorm call you now
513,0,46,11,but that on ebay it might be less elsewher
514,0,26,6,shall i come to get pickl
515,0,28,7,were gon na go get some taco
516,0,32,9,that veri rude you on campu
517,1,144,29,urgent your mobil no wa award a bonu caller prize on thi is our 2nd attempt to contact you call box95qu
518,0,57,16,hi i wo b ard 4 christma but do enjoy n merri
519,1,158,36,today offer claim ur worth of discount voucher text ye to 85023 now savamob member offer mobil t cs 08717898035 sub 16 unsub repli x
520,0,42,11,ye how is a pretti ladi like you singl
521,1,111,21,you will reciev your tone within the next 24hr for term and condit pleas see channel u teletext pg 750
522,0,36,7,jay say that you a
523,1,146,22,privat your 2003 account statement for 07815296484 show 800 point call 08718738001 identifi code 41782 expir
524,0,50,11,what sunday is holiday so no work
525,0,15,5,i be late
526,0,177,44,i not call you in a while thi is hope it wa l8r malaria and that you know that we miss you guy i miss bani big so pl give her my love especi have a great day
527,0,160,38,good afternoon my love how goe that day i hope mayb you got some lead on a job i think of you boytoy and send you a passion kiss from across the sea
528,0,63,17,probabl gon na be here for a while see you later tonight lt
529,0,84,19,or mayb my fat finger just press all these button and it doe know what to do
530,0,84,16,ummmmmaah mani mani happi return of d day my dear sweet heart happi birthday dear
531,0,57,14,i am in tirupur da onc you start from offic call me
532,1,96,14,from monthlysubscript t csc web age16 2stop txt stop
