target,num_characters,num_words,text
0,75,18,yeah i got a list with onli u and joanna if i feel realli anti social
0,21,6,sorri i not free
0,183,42,the guy kadeem ha been sell sinc the break i know one other guy but he paranoid as fuck and doe like sell without me there and i ca be up there til late tonight
0,22,6,sorri i call later
0,61,14,just finish eat got u a plate not leftov thi time
1,143,28,we have new local date in your area lot of new peopl regist in your area repli date to start now 18 onli replys150
0,45,11,oooh bed ridden ey what are you think of
0,49,11,the batteri is for mr adewal my uncl aka egbon
0,142,32,ey calm downon theacus itxt u co iwana know wotu r doin at haventcn u in age ring me if ur up4 neth j xxx
1,133,27,rington club get the uk singl chart on your mobil each week and choos ani top qualiti rington thi messag is free of charg
0,96,26,i there and i can see you but you ca see me mayb you should reboot ym i seen the buzz
1,154,34,urgent pleas call 09061213237 from landlin cash or a luxuri 4 canari island holiday await collect t cs sae po box m227xi 150ppm
0,63,15,pl accept me for one day or am beg you chang the number
0,73,18,and i do plan on stay the night but i prolli wo be back til late
1,126,26,for ur chanc to win a wkli shop spree txt shop to t c custcar 08715705022
0,37,11,ard 530 lor i ok then messag ü lor
0,41,8,thi phone ha the weirdest auto correct
0,39,9,no few hour to hair cut
0,55,13,i thought we were do a king of the hill thing there
0,30,7,correct so how wa work today
0,174,44,your account ha been refil success by inr lt decim gt your keralacircl prepaid account balanc is rs lt decim gt your transact id is kr lt gt
1,114,28,refus a loan secur or unsecur ca get credit call free now 0800 195 6669 or text back we will
0,61,14,and veri importantli all we discuss is between u and i onli
0,43,10,don know he is watch film in comput
0,70,15,right it wasnt you who phone it wa someon with a number like your
0,75,17,yeah just open chat and click friend list then make the list easi as pie
0,140,32,arngd marriag is while u r walkin unfortuntli a snake bite bt love marriag is danc in frnt of d snake amp sayin bite me bite me
1,158,34,u been select to stay in 1 of 250 top british hotel for noth holiday valu at dial 08712300220 to claim nation rate call bx526 sw73ss
0,151,37,it cool but tyler had to take off so we gon na buy for him and drop it off at hi place later tonight our total order is a quarter you got enough
0,41,8,havent shop now lor i juz arriv onli
0,22,5,are you thi much buzi
0,32,10,ok i am on the way to home hi hi
0,73,18,ok both our day so what are you make for dinner tonit am i invit
0,158,29,when the first strike is a red one the bird antelop begin toplay in the fieldof selfindepend believ thi the flower of content will
0,43,12,haha yeah i see that now be there in a sec
1,158,33,gent we are tri to contact you last weekend draw show that you won a prize guarante call claim code k52 valid 12hr onli 150ppm
1,150,25,panason bluetoothhdset free nokia free motorola free doublemin doubletxt on orang contract call mobileupd8 on 08000839402 or call 2optout
0,77,20,nice talk to you pleas dont forget my pix i want to see all of you
1,156,35,twink bear scalli skin and jock are call now do miss the weekend fun call 08712466669 at 2 stop text call 08712460324 nat rate
0,36,10,ho ho big belli laugh see ya tomo
0,16,5,u in town alon
0,24,7,but your not here
0,85,23,thanx 4 the time spent 2geva it bin mint ur my babi and all i want is u xxxx
0,69,18,ok chines food on it way when i get fat you pay for my lipo
0,57,14,pleas do text me anymor i have noth els to say
0,119,30,hmmm guess we can go 4 kb n power yoga haha dunno we can tahan power yoga anot thk got lo oso forgot liao
0,138,30,scienc tell that chocol will melt under the sunlight pleas do walk under the sunlight bcoz i do want to loss a sweet friend
0,90,21,i think it far more than that but find out check googl map for a place from your dorm
0,74,20,then u ask darren go n pick u lor but i oso sian tmr haf 2 meet lect
0,116,25,fine i have had difficulti with her phone it work with mine can you pl send her anoth friend request
0,46,15,hi mom we might be back later than lt gt
0,98,19,in other news after hassl me to get him weed for a week andr ha no money haughaighgtujhyguj
0,145,31,whi do you go tell your friend you not sure you want to live with him becaus he smoke too much then spend hour beg him to come smoke
0,51,9,pete can you pleas ring meiv hardli gotani credit
0,73,15,sorri complet forgot will pop em round thi week if your still here
0,54,12,yupz i oredi book slot 4 my weekend liao
0,52,16,i like to talk pa but am not abl to i dont know y
0,64,15,just see your miss call my dear brother do have a gr8 day
0,159,33,never tri alon to take the weight of a tear that come out of ur heart and fall through ur eye alway rememb a stupid friend is here to share bslvyl
0,114,27,hey cuti how goe it here in wale it kinda there is like hill and shit but i still avent kill myself
0,25,5,went to ganesh dress shop
1,96,14,from monthlysubscript t csc web age16 2stop txt stop
0,43,9,are you what happen to behav like thi
0,25,6,ok ur typic repli
0,39,11,no da vijay go to talk in jaya tv
0,53,15,gud ni8 dear slp well take care swt dream muah
0,54,12,erm i thought the contract ran out the4th of octob
0,37,9,old orchard near univ how about you
1,86,15,you have an import custom servic announc call freephon 0800 542 0825 now
0,34,12,what class of lt gt reunion
0,44,12,still work go on it is veri small hous
0,77,14,hi kindli give us back our document which we submit for loan from stapati
0,37,12,if e time can then i go w u lor
0,32,9,how long doe it take to get it
1,160,35,orang custom you may now claim your free camera phone upgrad for your loyalti call now on 0207 153 offer end 14thmarch t c appli availa
1,139,37,1000 of girl mani local 2 u who r virgin 2 thi r readi 2 4fil ur everi sexual need can u 4fil their text cute to 69911 m
0,59,14,i didnt get ur full msg sometext is miss send it again
0,158,31,beauti truth against graviti read care our heart feel light when someon is in it but it feel veri heavi when someon leav it goodmorn
1,156,28,hi there 2night ur lucki night uve been invit 2 xchat the uk wildest chat txt chat to 86688 now ldn 18yr
1,47,9,you have 1 new messag pleas call 08715205273
0,121,31,oh rite well im with my best mate pete who i went out with 4 a now were 2geva again it been longer than a week
0,19,4,hmm think lor
0,32,7,no call messag miss call
0,30,8,co i want it to be your thing
0,34,14,will send in lt gt min
0,152,26,dear shall mail in the street shall updat you are look edukkukaye raksha a good one in real sens
0,74,17,what he said is not the matter my mind say some other matter is there
0,82,24,ok lor i ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat
0,165,35,stop call everyon say i might have cancer my throat hurt to talk i ca be answer everyon call if i get one more call i not babysit on monday
0,24,5,oh sorri pleas it over
0,67,15,infact happi new year how are you where are you when are we see
0,60,16,it wont b until as tri 2 sort hous out is that ok
0,55,13,some of them told accentur is not confirm is it true
0,56,13,ye just finish watch day of our live i love it
0,56,15,can ü call me at to make sure dat i woken up
0,88,21,so now my dad is gon na call after he get out of work and ask all these crazi question
0,161,32,u lost me ill alway b here intend 2 hurt u but i never knew how u felt about me when what itried2tel careabout u
0,30,9,aight we head out in a few
0,25,8,ok noth problem
0,132,36,i do quit know what to do i still ca get hold of anyon i cud pick you up bout and we can see if they in the pub
0,19,5,is ur lectur over
1,149,33,sexi singl are wait for you text your age follow by your gender as wither m or f for gay men text your age follow by a
0,124,32,hey mate spoke to the mag peopl we re on the is deliv by the end of the month deliv on the 24th talk later
0,35,8,i told that am come on wednesday
1,175,32,phoni award today voda number end xxxx are select to receiv a award if you have a match pleas call 08712300220 quot claim code 3100 standard rate app
0,55,13,alright if you sure let me know when you leav
0,43,11,ok no prob i come after lunch then
0,70,15,there be a minor shindig at my place later tonight you interest
0,39,9,aight ill get on fb in a coupl minut
0,47,11,yo ani way we could pick someth up tonight
0,96,23,so it to be poke man everyday that they teach you in canada abi how are you just say hi
1,161,37,congrat 1 year special cinema pass for 2 is your call 09061209465 now c suprman v matrix3 starwars3 etc all 4 free 150pm dont miss out
0,34,7,pl speak to that custom machan
0,65,15,mayb if you woke up befor fuck 3 thi would be a problem
0,131,28,chinatown got porridg claypot rice yam cake fishhead beehoon either we eat cheap den go cafe n tok or go nydc or somethin
0,54,13,bognor it is should be splendid at thi time of year
0,148,37,great princess i love give and receiv oral doggi style is my fave posit how about you i enjoy make love lt gt time per night
0,162,34,my comput just fri the onli essenti part we do keep spare of becaus my fuck idiot roommat looovvv leav the thing run on full lt gt
0,155,34,love ha one law make happi the person you love in the same way friendship ha one law never make ur friend feel alon until you are aliv gud night
0,77,17,you do your studi alon without anyon help if you cant no need to studi
0,57,14,yup from what i remb i think should be can book
